num_doc,tipo_cliente,grupo_riesgo
55210847182.0,adicion,t6
62536773399.0,adicion,t4
98288179935.0,objetivo,t6
111293544885.0,adicion,t6
112678533231.0,adicion,t6
153972769814.0,objetivo,t6
183115109906.0,objetivo,t6
184041250369.0,objetivo,t1
321627909267.0,adicion,t7
393215335351.0,adicion,t2
449102817940.0,adicion,t4
472648661612.0,adicion,t4
488573863258.0,objetivo,t3
494215837622.0,objetivo,t6
510080614489.0,adicion,t5
510832157856.0,adicion,t5
543778164538.0,objetivo,t5
607493110378.0,objetivo,t5
634958180979.0,objetivo,t4
662845282799.0,objetivo,t3
669803593415.0,adicion,t3
690764373901.0,objetivo,t6
745954423700.0,objetivo,t5
758673274718.0,adicion,t7
849994978038.0,objetivo,t6
871832411837.0,objetivo,t6
886262804798.0,adicion,t1
959808860875.0,adicion,t5
160993742073.0,adicion,t5
192112615358.0,objetivo,t6
224138268638.0,objetivo,t5
246754549204.0,objetivo,t5
304510589350.0,adicion,t6
324405029208.0,adicion,t5
336499131680.0,adicion,t5
339073179021.0,adicion,t6
375350754472.0,adicion,t6
385442487103.0,adicion,t2
407297348766.0,adicion,t5
439026904708.0,adicion,t6
478520340295.0,adicion,t6
490949469942.0,objetivo,t6
545038328997.0,adicion,t5
611052138022.0,adicion,t6
644271852883.0,objetivo,t5
659929236517.0,adicion,t4
696895632428.0,objetivo,t6
726721111900.0,adicion,t1
730813633266.0,objetivo,t6
850764289882.0,objetivo,t4
943123591856.0,adicion,t6
127050184980.0,objetivo,t6
195998118884.0,objetivo,t7
209528768076.0,objetivo,t6
262110345822.0,adicion,t6
282315499916.0,objetivo,t4
474334698020.0,adicion,t4
491421870360.0,objetivo,t6
504399183459.0,adicion,t5
530418801905.0,objetivo,t5
569458084636.0,adicion,t6
744063437153.0,objetivo,t1
762953730641.0,objetivo,t4
831401619606.0,objetivo,t6
845924019148.0,adicion,t5
849891905988.0,objetivo,t2
890123944513.0,objetivo,t7
900589623473.0,adicion,t3
45274506396.0,objetivo,t6
96865722688.0,adicion,t4
124317185174.0,adicion,t6
131315837222.0,adicion,t7
200029498683.0,adicion,t5
307718076674.0,adicion,t6
333351326714.0,objetivo,t6
341536348347.0,adicion,t6
383330797545.0,adicion,t3
584442672652.0,adicion,t5
603017808443.0,adicion,t6
615057939699.0,adicion,t6
623184317953.0,adicion,t7
730491333665.0,adicion,t7
778378897312.0,objetivo,t6
782788934776.0,adicion,t1
797938051984.0,adicion,t3
873053857370.0,adicion,t6
940251192393.0,objetivo,t5
982679594271.0,adicion,t6
983245206754.0,objetivo,t5
